ID,PARENT_KEY_ID,PO_ITEM_POS,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1981047,02BD2137-0890-1EEA-A6C2-BB55C1979288,10,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1981048,02BD2137-0890-1EEA-A6C2-BB55C1979288,20,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1981049,02BD2137-0890-1EEA-A6C2-BB55C1979288,30,EUR,1486.31,1249,237.31
02BD2137-0890-1EEA-A6C2-BB55C1981050,02BD2137-0890-1EEA-A6C2-BB55C1979288,40,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1981051,02BD2137-0890-1EEA-A6C2-BB55C1979288,50,EUR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1981052,02BD2137-0890-1EEA-A6C2-BB55C1979288,60,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1981053,02BD2137-0890-1EEA-A6C2-BB55C1979289,10,ARS,106.74,89.7,17.04
02BD2137-0890-1EEA-A6C2-BB55C1981054,02BD2137-0890-1EEA-A6C2-BB55C1979289,20,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1981055,02BD2137-0890-1EEA-A6C2-BB55C1979289,30,ARS,1998.01,1679,319.01
02BD2137-0890-1EEA-A6C2-BB55C1981056,02BD2137-0890-1EEA-A6C2-BB55C1979289,40,ARS,106.74,89.7,17.04
02BD2137-0890-1EEA-A6C2-BB55C1981057,02BD2137-0890-1EEA-A6C2-BB55C1979289,50,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1981058,02BD2137-0890-1EEA-A6C2-BB55C1979289,60,ARS,1998.01,1679,319.01
02BD2137-0890-1EEA-A6C2-BB55C1981059,02BD2137-0890-1EEA-A6C2-BB55C1979289,70,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1981060,02BD2137-0890-1EEA-A6C2-BB55C1979289,80,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1981061,02BD2137-0890-1EEA-A6C2-BB55C1979289,90,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1981062,02BD2137-0890-1EEA-A6C2-BB55C1979290,10,EUR,1259.02,1058,201.02
02BD2137-0890-1EEA-A6C2-BB55C1981063,02BD2137-0890-1EEA-A6C2-BB55C1979290,20,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1981064,02BD2137-0890-1EEA-A6C2-BB55C1979290,30,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1981065,02BD2137-0890-1EEA-A6C2-BB55C1979291,10,JPY,2023,1700,323
02BD2137-0890-1EEA-A6C2-BB55C1981066,02BD2137-0890-1EEA-A6C2-BB55C1979291,20,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1981067,02BD2137-0890-1EEA-A6C2-BB55C1979292,10,EUR,2316.93,1947,369.93
02BD2137-0890-1EEA-A6C2-BB55C1981068,02BD2137-0890-1EEA-A6C2-BB55C1979292,20,EUR,24.99,21,3.99
02BD2137-0890-1EEA-A6C2-BB55C1981069,02BD2137-0890-1EEA-A6C2-BB55C1979292,30,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1981070,02BD2137-0890-1EEA-A6C2-BB55C1979292,40,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1981071,02BD2137-0890-1EEA-A6C2-BB55C1979293,10,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1981072,02BD2137-0890-1EEA-A6C2-BB55C1979293,20,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1981073,02BD2137-0890-1EEA-A6C2-BB55C1979293,30,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1981074,02BD2137-0890-1EEA-A6C2-BB55C1979293,40,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1981075,02BD2137-0890-1EEA-A6C2-BB55C1979293,50,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1981076,02BD2137-0890-1EEA-A6C2-BB55C1979294,10,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1981077,02BD2137-0890-1EEA-A6C2-BB55C1979294,20,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1981078,02BD2137-0890-1EEA-A6C2-BB55C1979294,30,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1981079,02BD2137-0890-1EEA-A6C2-BB55C1979294,40,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1981080,02BD2137-0890-1EEA-A6C2-BB55C1979294,50,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1981081,02BD2137-0890-1EEA-A6C2-BB55C1979294,60,JPY,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1981082,02BD2137-0890-1EEA-A6C2-BB55C1979294,70,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1981083,02BD2137-0890-1EEA-A6C2-BB55C1979294,80,JPY,424.83,357,67.83
02BD2137-0890-1EEA-A6C2-BB55C1981084,02BD2137-0890-1EEA-A6C2-BB55C1979294,90,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1981085,02BD2137-0890-1EEA-A6C2-BB55C1979295,10,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1981086,02BD2137-0890-1EEA-A6C2-BB55C1979295,20,EUR,712.81,599,113.81
02BD2137-0890-1EEA-A6C2-BB55C1981087,02BD2137-0890-1EEA-A6C2-BB55C1979295,30,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1981088,02BD2137-0890-1EEA-A6C2-BB55C1979296,10,ARS,603.33,507,96.33
02BD2137-0890-1EEA-A6C2-BB55C1981089,02BD2137-0890-1EEA-A6C2-BB55C1979296,20,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1981090,02BD2137-0890-1EEA-A6C2-BB55C1979297,10,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1981091,02BD2137-0890-1EEA-A6C2-BB55C1979297,20,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1981092,02BD2137-0890-1EEA-A6C2-BB55C1979297,30,CHF,30.94,26,4.94
02BD2137-0890-1EEA-A6C2-BB55C1981093,02BD2137-0890-1EEA-A6C2-BB55C1979297,40,CHF,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1981094,02BD2137-0890-1EEA-A6C2-BB55C1979298,10,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1981095,02BD2137-0890-1EEA-A6C2-BB55C1979298,20,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1981096,02BD2137-0890-1EEA-A6C2-BB55C1979298,30,ARS,39.27,33,6.27
02BD2137-0890-1EEA-A6C2-BB55C1981097,02BD2137-0890-1EEA-A6C2-BB55C1979298,40,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1981098,02BD2137-0890-1EEA-A6C2-BB55C1979298,50,ARS,1426.81,1199,227.81
02BD2137-0890-1EEA-A6C2-BB55C1981099,02BD2137-0890-1EEA-A6C2-BB55C1979298,60,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1981100,02BD2137-0890-1EEA-A6C2-BB55C1979298,70,ARS,1161.44,976,185.44
02BD2137-0890-1EEA-A6C2-BB55C1981101,02BD2137-0890-1EEA-A6C2-BB55C1979298,80,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1981102,02BD2137-0890-1EEA-A6C2-BB55C1979299,10,USD,535.49,449.99,85.5
02BD2137-0890-1EEA-A6C2-BB55C1981103,02BD2137-0890-1EEA-A6C2-BB55C1979299,20,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1981104,02BD2137-0890-1EEA-A6C2-BB55C1979299,30,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1981105,02BD2137-0890-1EEA-A6C2-BB55C1979299,40,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1981106,02BD2137-0890-1EEA-A6C2-BB55C1979299,50,USD,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1981107,02BD2137-0890-1EEA-A6C2-BB55C1979299,60,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1981108,02BD2137-0890-1EEA-A6C2-BB55C1979299,70,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1981109,02BD2137-0890-1EEA-A6C2-BB55C1979299,80,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1981110,02BD2137-0890-1EEA-A6C2-BB55C1979299,90,USD,1067.43,897,170.43
02BD2137-0890-1EEA-A6C2-BB55C1981111,02BD2137-0890-1EEA-A6C2-BB55C1979299,100,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1981112,02BD2137-0890-1EEA-A6C2-BB55C1979300,10,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1981113,02BD2137-0890-1EEA-A6C2-BB55C1979300,20,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1981114,02BD2137-0890-1EEA-A6C2-BB55C1979300,30,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1981115,02BD2137-0890-1EEA-A6C2-BB55C1979300,40,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1981116,02BD2137-0890-1EEA-A6C2-BB55C1979300,50,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1981117,02BD2137-0890-1EEA-A6C2-BB55C1979300,60,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1981118,02BD2137-0890-1EEA-A6C2-BB55C1979300,70,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1981119,02BD2137-0890-1EEA-A6C2-BB55C1979300,80,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1981120,02BD2137-0890-1EEA-A6C2-BB55C1979300,90,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1981121,02BD2137-0890-1EEA-A6C2-BB55C1979300,100,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1981122,02BD2137-0890-1EEA-A6C2-BB55C1979301,10,PLN,1028.16,864,164.16
02BD2137-0890-1EEA-A6C2-BB55C1981123,02BD2137-0890-1EEA-A6C2-BB55C1979301,20,PLN,105.91,89,16.91
02BD2137-0890-1EEA-A6C2-BB55C1981124,02BD2137-0890-1EEA-A6C2-BB55C1979301,30,PLN,685.44,576,109.44
02BD2137-0890-1EEA-A6C2-BB55C1981125,02BD2137-0890-1EEA-A6C2-BB55C1979301,40,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1981126,02BD2137-0890-1EEA-A6C2-BB55C1979301,50,PLN,342.72,288,54.72
02BD2137-0890-1EEA-A6C2-BB55C1981127,02BD2137-0890-1EEA-A6C2-BB55C1979301,60,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1981128,02BD2137-0890-1EEA-A6C2-BB55C1979301,70,PLN,342.72,288,54.72
02BD2137-0890-1EEA-A6C2-BB55C1981129,02BD2137-0890-1EEA-A6C2-BB55C1979301,80,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1981130,02BD2137-0890-1EEA-A6C2-BB55C1979302,10,GBP,3566.43,2997,569.43
02BD2137-0890-1EEA-A6C2-BB55C1981131,02BD2137-0890-1EEA-A6C2-BB55C1979302,20,GBP,1017.45,855,162.45
02BD2137-0890-1EEA-A6C2-BB55C1981132,02BD2137-0890-1EEA-A6C2-BB55C1979302,30,GBP,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1981133,02BD2137-0890-1EEA-A6C2-BB55C1979302,40,GBP,1188.81,999,189.81
02BD2137-0890-1EEA-A6C2-BB55C1981134,02BD2137-0890-1EEA-A6C2-BB55C1979302,50,GBP,339.15,285,54.15
02BD2137-0890-1EEA-A6C2-BB55C1981135,02BD2137-0890-1EEA-A6C2-BB55C1979303,10,USD,16.64,13.98,2.66
02BD2137-0890-1EEA-A6C2-BB55C1981136,02BD2137-0890-1EEA-A6C2-BB55C1979303,20,USD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1981137,02BD2137-0890-1EEA-A6C2-BB55C1979303,30,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1981138,02BD2137-0890-1EEA-A6C2-BB55C1979303,40,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1981139,02BD2137-0890-1EEA-A6C2-BB55C1979303,50,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1981140,02BD2137-0890-1EEA-A6C2-BB55C1979304,10,JPY,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1981141,02BD2137-0890-1EEA-A6C2-BB55C1979304,20,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1981142,02BD2137-0890-1EEA-A6C2-BB55C1979304,30,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1981143,02BD2137-0890-1EEA-A6C2-BB55C1979304,40,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1981144,02BD2137-0890-1EEA-A6C2-BB55C1979304,50,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1981145,02BD2137-0890-1EEA-A6C2-BB55C1979304,60,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1981146,02BD2137-0890-1EEA-A6C2-BB55C1979304,70,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1981147,02BD2137-0890-1EEA-A6C2-BB55C1979305,10,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1981148,02BD2137-0890-1EEA-A6C2-BB55C1979305,20,INR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1981149,02BD2137-0890-1EEA-A6C2-BB55C1979305,30,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1981150,02BD2137-0890-1EEA-A6C2-BB55C1979306,10,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1981151,02BD2137-0890-1EEA-A6C2-BB55C1979306,20,CAD,57.12,48,9.12
02BD2137-0890-1EEA-A6C2-BB55C1981152,02BD2137-0890-1EEA-A6C2-BB55C1979306,30,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1981153,02BD2137-0890-1EEA-A6C2-BB55C1979306,40,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1981154,02BD2137-0890-1EEA-A6C2-BB55C1979306,50,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1981155,02BD2137-0890-1EEA-A6C2-BB55C1979306,60,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1981156,02BD2137-0890-1EEA-A6C2-BB55C1979306,70,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1981157,02BD2137-0890-1EEA-A6C2-BB55C1979306,80,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1981158,02BD2137-0890-1EEA-A6C2-BB55C1979307,10,EUR,2972.62,2498,474.62
02BD2137-0890-1EEA-A6C2-BB55C1981159,02BD2137-0890-1EEA-A6C2-BB55C1979307,20,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1981160,02BD2137-0890-1EEA-A6C2-BB55C1979307,30,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1981161,02BD2137-0890-1EEA-A6C2-BB55C1979307,40,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1981162,02BD2137-0890-1EEA-A6C2-BB55C1979307,50,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1981163,02BD2137-0890-1EEA-A6C2-BB55C1979307,60,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1981164,02BD2137-0890-1EEA-A6C2-BB55C1979308,10,EUR,61.88,52,9.88
02BD2137-0890-1EEA-A6C2-BB55C1981165,02BD2137-0890-1EEA-A6C2-BB55C1979308,20,EUR,2275.28,1912,363.28
02BD2137-0890-1EEA-A6C2-BB55C1981166,02BD2137-0890-1EEA-A6C2-BB55C1979308,30,EUR,1116.22,938,178.22
02BD2137-0890-1EEA-A6C2-BB55C1981167,02BD2137-0890-1EEA-A6C2-BB55C1979309,10,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1981168,02BD2137-0890-1EEA-A6C2-BB55C1979309,20,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1981169,02BD2137-0890-1EEA-A6C2-BB55C1979309,30,RUB,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1981170,02BD2137-0890-1EEA-A6C2-BB55C1979309,40,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1981171,02BD2137-0890-1EEA-A6C2-BB55C1979309,50,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1981172,02BD2137-0890-1EEA-A6C2-BB55C1979309,60,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1981173,02BD2137-0890-1EEA-A6C2-BB55C1979309,70,RUB,5105.1,4290,815.1
02BD2137-0890-1EEA-A6C2-BB55C1981174,02BD2137-0890-1EEA-A6C2-BB55C1979310,10,EUR,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1981175,02BD2137-0890-1EEA-A6C2-BB55C1979310,20,EUR,103.53,87,16.53
02BD2137-0890-1EEA-A6C2-BB55C1981176,02BD2137-0890-1EEA-A6C2-BB55C1979310,30,EUR,1638.63,1377,261.63
02BD2137-0890-1EEA-A6C2-BB55C1981177,02BD2137-0890-1EEA-A6C2-BB55C1979310,40,EUR,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1981178,02BD2137-0890-1EEA-A6C2-BB55C1979311,10,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1981179,02BD2137-0890-1EEA-A6C2-BB55C1979311,20,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1981180,02BD2137-0890-1EEA-A6C2-BB55C1979311,30,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1981181,02BD2137-0890-1EEA-A6C2-BB55C1979311,40,USD,46.37,38.97,7.4
02BD2137-0890-1EEA-A6C2-BB55C1981182,02BD2137-0890-1EEA-A6C2-BB55C1979311,50,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1981183,02BD2137-0890-1EEA-A6C2-BB55C1979311,60,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1981184,02BD2137-0890-1EEA-A6C2-BB55C1979311,70,USD,58.31,49,9.31
02BD2137-0890-1EEA-A6C2-BB55C1981185,02BD2137-0890-1EEA-A6C2-BB55C1979311,80,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1981186,02BD2137-0890-1EEA-A6C2-BB55C1979311,90,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1981187,02BD2137-0890-1EEA-A6C2-BB55C1979312,10,USD,120.43,101.2,19.23
02BD2137-0890-1EEA-A6C2-BB55C1981188,02BD2137-0890-1EEA-A6C2-BB55C1979312,20,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1981189,02BD2137-0890-1EEA-A6C2-BB55C1979312,30,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1981190,02BD2137-0890-1EEA-A6C2-BB55C1979312,40,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1981191,02BD2137-0890-1EEA-A6C2-BB55C1979312,50,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1981192,02BD2137-0890-1EEA-A6C2-BB55C1979312,60,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1981193,02BD2137-0890-1EEA-A6C2-BB55C1979312,70,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1981194,02BD2137-0890-1EEA-A6C2-BB55C1979313,10,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1981195,02BD2137-0890-1EEA-A6C2-BB55C1979313,20,EUR,404.6,340,64.6
02BD2137-0890-1EEA-A6C2-BB55C1981196,02BD2137-0890-1EEA-A6C2-BB55C1979313,30,EUR,991.27,833,158.27
02BD2137-0890-1EEA-A6C2-BB55C1981197,02BD2137-0890-1EEA-A6C2-BB55C1979313,40,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1981198,02BD2137-0890-1EEA-A6C2-BB55C1979313,50,EUR,202.3,170,32.3
02BD2137-0890-1EEA-A6C2-BB55C1981199,02BD2137-0890-1EEA-A6C2-BB55C1979313,60,EUR,2973.81,2499,474.81
02BD2137-0890-1EEA-A6C2-BB55C1981200,02BD2137-0890-1EEA-A6C2-BB55C1979314,10,EUR,32.13,27,5.13
02BD2137-0890-1EEA-A6C2-BB55C1981201,02BD2137-0890-1EEA-A6C2-BB55C1979314,20,EUR,59500,50000,9500
02BD2137-0890-1EEA-A6C2-BB55C1981202,02BD2137-0890-1EEA-A6C2-BB55C1979314,30,EUR,1176.91,989,187.91
02BD2137-0890-1EEA-A6C2-BB55C1981203,02BD2137-0890-1EEA-A6C2-BB55C1979314,40,EUR,32.13,27,5.13
02BD2137-0890-1EEA-A6C2-BB55C1981204,02BD2137-0890-1EEA-A6C2-BB55C1979314,50,EUR,59500,50000,9500
02BD2137-0890-1EEA-A6C2-BB55C1981205,02BD2137-0890-1EEA-A6C2-BB55C1979314,60,EUR,1176.91,989,187.91
02BD2137-0890-1EEA-A6C2-BB55C1981206,02BD2137-0890-1EEA-A6C2-BB55C1979314,70,EUR,21.42,18,3.42
02BD2137-0890-1EEA-A6C2-BB55C1981207,02BD2137-0890-1EEA-A6C2-BB55C1979314,80,EUR,89250,75000,14250
02BD2137-0890-1EEA-A6C2-BB55C1981208,02BD2137-0890-1EEA-A6C2-BB55C1979314,90,EUR,2353.82,1978,375.82
02BD2137-0890-1EEA-A6C2-BB55C1981209,02BD2137-0890-1EEA-A6C2-BB55C1979315,10,ARS,69.02,58,11.02
02BD2137-0890-1EEA-A6C2-BB55C1981210,02BD2137-0890-1EEA-A6C2-BB55C1979315,20,ARS,84.37,70.9,13.47
02BD2137-0890-1EEA-A6C2-BB55C1981211,02BD2137-0890-1EEA-A6C2-BB55C1979315,30,ARS,69.02,58,11.02
02BD2137-0890-1EEA-A6C2-BB55C1981212,02BD2137-0890-1EEA-A6C2-BB55C1979316,10,ZAR,97.22,81.7,15.52
02BD2137-0890-1EEA-A6C2-BB55C1981213,02BD2137-0890-1EEA-A6C2-BB55C1979316,20,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1981214,02BD2137-0890-1EEA-A6C2-BB55C1979317,10,GBP,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1981215,02BD2137-0890-1EEA-A6C2-BB55C1979317,20,GBP,3566.43,2997,569.43
02BD2137-0890-1EEA-A6C2-BB55C1981216,02BD2137-0890-1EEA-A6C2-BB55C1979317,30,GBP,339.15,285,54.15
02BD2137-0890-1EEA-A6C2-BB55C1981217,02BD2137-0890-1EEA-A6C2-BB55C1979317,40,GBP,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1981218,02BD2137-0890-1EEA-A6C2-BB55C1979318,10,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1981219,02BD2137-0890-1EEA-A6C2-BB55C1979318,20,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1981220,02BD2137-0890-1EEA-A6C2-BB55C1979318,30,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1981221,02BD2137-0890-1EEA-A6C2-BB55C1979318,40,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1981222,02BD2137-0890-1EEA-A6C2-BB55C1979318,50,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1981223,02BD2137-0890-1EEA-A6C2-BB55C1979318,60,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1981224,02BD2137-0890-1EEA-A6C2-BB55C1979319,10,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1981225,02BD2137-0890-1EEA-A6C2-BB55C1979319,20,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1981226,02BD2137-0890-1EEA-A6C2-BB55C1979319,30,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1981227,02BD2137-0890-1EEA-A6C2-BB55C1979319,40,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1981228,02BD2137-0890-1EEA-A6C2-BB55C1979319,50,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1981229,02BD2137-0890-1EEA-A6C2-BB55C1979319,60,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1981230,02BD2137-0890-1EEA-A6C2-BB55C1979319,70,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1981231,02BD2137-0890-1EEA-A6C2-BB55C1979319,80,CNY,674.73,567,107.73
02BD2137-0890-1EEA-A6C2-BB55C1981232,02BD2137-0890-1EEA-A6C2-BB55C1979319,90,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1981233,02BD2137-0890-1EEA-A6C2-BB55C1979320,10,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1981234,02BD2137-0890-1EEA-A6C2-BB55C1979320,20,EUR,712.81,599,113.81
02BD2137-0890-1EEA-A6C2-BB55C1981235,02BD2137-0890-1EEA-A6C2-BB55C1979320,30,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1981236,02BD2137-0890-1EEA-A6C2-BB55C1979321,10,JPY,89.25,75,14.25
02BD2137-0890-1EEA-A6C2-BB55C1981237,02BD2137-0890-1EEA-A6C2-BB55C1979321,20,JPY,424.83,357,67.83
02BD2137-0890-1EEA-A6C2-BB55C1981238,02BD2137-0890-1EEA-A6C2-BB55C1979322,10,USD,110.67,93,17.67
02BD2137-0890-1EEA-A6C2-BB55C1981239,02BD2137-0890-1EEA-A6C2-BB55C1979322,20,USD,1424.43,1197,227.43
02BD2137-0890-1EEA-A6C2-BB55C1981240,02BD2137-0890-1EEA-A6C2-BB55C1979322,30,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1981241,02BD2137-0890-1EEA-A6C2-BB55C1979322,40,USD,73.78,62,11.78
02BD2137-0890-1EEA-A6C2-BB55C1981242,02BD2137-0890-1EEA-A6C2-BB55C1979323,10,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1981243,02BD2137-0890-1EEA-A6C2-BB55C1979323,20,USD,246.33,207,39.33
